stage_ratio,ring_pin_count,lobe_count,material_name,ring_pitch_radius_mm,ring_pitch_diameter_mm,ring_roller_radius_mm,ring_roller_diameter_mm,eccentricity_mm,eccentricity_ratio,disc_thickness_mm,estimated_disc_outer_diameter_mm,output_pin_count,output_pin_circle_radius_mm,output_pin_circle_diameter_mm,output_roller_diameter_mm,output_hole_diameter_mm,ring_pin_center_spacing_mm,output_pin_center_spacing_mm,radial_margin_to_ring_mm,total_tangential_force_N,force_per_loaded_lobe_N,force_per_loaded_output_pin_N,estimated_output_speed_rpm,allowable_bearing_mpa,allowable_shear_mpa,allowable_bending_mpa,bearing_stress_mpa,output_pin_shear_stress_mpa,lobe_shear_stress_mpa,output_hole_ligament_bending_stress_mpa,sf_bearing,sf_output_pin_shear,sf_lobe_shear,sf_ligament_bending,minimum_strength_sf,corrected_endurance_limit_mpa,bearing_goodman_sf,output_pin_shear_goodman_sf,lobe_shear_goodman_sf,ligament_bending_goodman_sf,minimum_fatigue_sf,eccentric_shaft_hole_diameter_mm,eccentric_bore_bearing_stress_mpa,sf_eccentric_bore,estimated_required_shaft_diameter_mm,selected_output_shaft_diameter_mm,output_shaft_torsional_sf,estimated_total_volume_mm3,estimated_total_mass_kg,score,notes
87,88,87,4140 Q&T Steel,80.0,160.0,1.6,3.2,1.2,0.015,28.0,154.4,4,48.0,96.0,29.868,32.768,5.711,67.882,12.816,37500.0,12500.0,12500.0,20.689655,327.5,211.056,327.5,14.947,17.84,186.012,8.69,21.911,11.83,1.135,37.689,1.135,305.449,26.309,12.726,1.221,45.252,1.221,10.454,64.057,5.113,41.677,42.0,1.023,957895.744,7.519482,26.093799,Constraint-driven sizing with static and fatigue checks; score prioritizes lower assembly volume among feasible designs.
